-----------------------------------------------------------------------------------------------------------------------------------------
 Module info :
-----------------------------------------------------------------------------------------------------------------------------------------
 Base       | Top        | Size       | Rebase | SafeSEH | ASLR  | NXCompat | OS Dll | Version, Modulename & Path
-----------------------------------------------------------------------------------------------------------------------------------------
 0x10470000 | 0x104a1000 | 0x00031000 | False  | True    | False |  False   | False  | -1.0- [test.exe] (C:\Users\Jay\Desktop\test.exe)
 0x74f50000 | 0x75134000 | 0x001e4000 | True   | True    | True  |  False   | True   | 10.0.17134.376 [KERNELBASE.dll] (C:\WINDOWS\System32\KERNELBASE.dll)
 0x77a30000 | 0x77a74000 | 0x00044000 | True   | True    | True  |  False   | True   | 10.0.17134.1 [sechost.dll] (C:\WINDOWS\System32\sechost.dll)
 0x72ee0000 | 0x72f36000 | 0x00056000 | True   | True    | True  |  False   | True   | 10.0.17134.1 [mswsock.dll] (C:\WINDOWS\system32\mswsock.dll)
 0x75bc0000 | 0x75ca0000 | 0x000e0000 | True   | True    | True  |  False   | True   | 10.0.17134.376 [KERNEL32.DLL] (C:\WINDOWS\System32\KERNEL32.DLL)
 0x773a0000 | 0x7745f000 | 0x000bf000 | True   | True    | True  |  False   | True   | 7.0.17134.1 [msvcrt.dll] (C:\WINDOWS\System32\msvcrt.dll)
 0x744d0000 | 0x744da000 | 0x0000a000 | True   | True    | True  |  False   | True   | 10.0.17134.1 [CRYPTBASE.dll] (C:\WINDOWS\System32\CRYPTBASE.dll)
 0x744e0000 | 0x74500000 | 0x00020000 | True   | True    | True  |  False   | True   | 10.0.17134.376 [SspiCli.dll] (C:\WINDOWS\System32\SspiCli.dll)
 0x77c20000 | 0x77db0000 | 0x00190000 | True   | True    | True  |  False   | True   | 10.0.17134.228 [ntdll.dll] (C:\WINDOWS\SYSTEM32\ntdll.dll)
 0x74550000 | 0x745c8000 | 0x00078000 | True   | True    | True  |  False   | True   | 10.0.17134.1 [ADVAPI32.dll] (C:\WINDOWS\System32\ADVAPI32.dll)
 0x75de0000 | 0x75ea0000 | 0x000c0000 | True   | True    | True  |  False   | True   | 10.0.17134.1 [RPCRT4.dll] (C:\WINDOWS\System32\RPCRT4.dll)
 0x75d10000 | 0x75d77000 | 0x00067000 | True   | True    | True  |  False   | True   | 10.0.17134.1 [WS2_32.dll] (C:\WINDOWS\System32\WS2_32.dll)
 0x77650000 | 0x776a8000 | 0x00058000 | True   | True    | True  |  False   | True   | 10.0.17134.345 [bcryptPrimitives.dll] (C:\WINDOWS\System32\bcryptPrimitives.dll)
-----------------------------------------------------------------------------------------------------------------------------------------
Interesting gadgets
-------------------
0x1047601a :  # POP EDI # POP ESI # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10478bf1 :  # MOV ECX,DWORD PTR SS:[EBP-8] # AND DWORD PTR DS:[ECX+70],FFFFFFFD # MOV EAX,ESI # POP ESI # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10478bf2 :  # DEC EBP # CLC # AND DWORD PTR DS:[ECX+70],FFFFFFFD # MOV EAX,ESI # POP ESI # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10478bf3 :  # CLC # AND DWORD PTR DS:[ECX+70],FFFFFFFD # MOV EAX,ESI # POP ESI # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10478bf4 :  # AND DWORD PTR DS:[ECX+70],FFFFFFFD # MOV EAX,ESI # POP ESI # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10478bf7 :  # STD # MOV EAX,ESI # POP ESI # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10478bf8 :  # MOV EAX,ESI # POP ESI # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10478bfa :  # POP ESI # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10478bfb :  # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048b1e8 :  # ADC BYTE PTR DS:[EAX],AL # ADD BYTE PTR SS:[EBP+EAX+D],DH # ADD BYTE PTR DS:[EAX],AL # ADD AL,0 # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10476c08 :  # MOV EBP,-248 # ADD BYTE PTR DS:[EDI],CL # TEST DWORD PTR DS:[ESI+F6000001],EAX # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10484c0c :  # AND DWORD PTR DS:[ECX+70],FFFFFFFD # MOV EDX,EDI # POP EDI # POP ESI # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10476c0d :  # ADD BYTE PTR DS:[EDI],CL # TEST DWORD PTR DS:[ESI+F6000001],EAX # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10484c0f :  # STD # MOV EDX,EDI # POP EDI # POP ESI # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10484c10 :  # MOV EDX,EDI # POP EDI # POP ESI # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10476c11 :  # ADD DWORD PTR DS:[EAX],EAX # ADD DH,DH # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10484c12 :  # POP EDI # POP ESI # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10484c13 :  # POP ESI # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10484c14 :  # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10473cae :  # ADD DWORD PTR DS:[EAX],8 # MOV EDX,DWORD PTR DS:[EAX] # MOV EAX,DWORD PTR DS:[EDX-8] # MOV EDX,DWORD PTR DS:[EDX-4] # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10474c1d :  # ADD BYTE PTR DS:[EAX],AL # POP ECX # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1047ec21 :  # MOV AH,0E7 # DEC ECX # ADC BL,AL # MOV EAX,test.1049E7A4 # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047ec23 :  # DEC ECX # ADC BL,AL # MOV EAX,test.1049E7A4 # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047ec24 :  # ADC BL,AL # MOV EAX,test.1049E7A4 # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047d75c :  # INC ESI # MOV AL,0FF # INC DWORD PTR DS:[A0] # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10475cb2 :  # ADD DWORD PTR DS:[EDX+10],ECX # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047ec32 :  # ADD BYTE PTR SS:[EBP+4],DH # XOR EAX,EAX # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10476c35 :  # SUB EBP,EBX # OR AL,0F6 # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10476c37 :  # OR AL,0F6 # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10474c38 :  # OR AL,5D # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10474c3d :  # FIMUL DWORD PTR DS:[ECX+10] # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10474c42 :  # ADC EAX,<&KERNEL32.GetProcessHeap> # XOR ECX,ECX # MOV DWORD PTR DS:[1049DA28],EAX # TEST EAX,EAX # SETNE CL # MOV EAX,ECX # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10474c44 :  # ADD BYTE PTR DS:[EDX+10],CL # XOR ECX,ECX # MOV DWORD PTR DS:[1049DA28],EAX # TEST EAX,EAX # SETNE CL # MOV EAX,ECX # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x104824a3 :  # INC DWORD PTR SS:[EBP+8B0774DB] # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10474c47 :  # XOR ECX,ECX # MOV DWORD PTR DS:[1049DA28],EAX # TEST EAX,EAX # SETNE CL # MOV EAX,ECX # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10474c49 :  # MOV DWORD PTR DS:[1049DA28],EAX # TEST EAX,EAX # SETNE CL # MOV EAX,ECX # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10474c4a :  # SUB DL,BL # DEC ECX # ADC BYTE PTR SS:[EBP+C1950FC0],AL # MOV EAX,ECX # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10474c4b :  # FIMUL DWORD PTR DS:[ECX+10] # TEST EAX,EAX # SETNE CL # MOV EAX,ECX # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10474c4c :  # DEC ECX # ADC BYTE PTR SS:[EBP+C1950FC0],AL # MOV EAX,ECX # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10474c4d :  # ADC BYTE PTR SS:[EBP+C1950FC0],AL # MOV EAX,ECX # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10474c4e :  # TEST EAX,EAX # SETNE CL # MOV EAX,ECX # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10474c50 :  # SETNE CL # MOV EAX,ECX # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10472c52 :  # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1047d763 :  # ADD BYTE PTR DS:[EAX],AL # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10474c56 :  # AND DWORD PTR DS:[1049DA28],0 # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10474c58 :  # SUB DL,BL # DEC ECX # ADC BYTE PTR DS:[EAX],AL # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10474c5a :  # DEC ECX # ADC BYTE PTR DS:[EAX],AL # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10474c5b :  # ADC BYTE PTR DS:[EAX],AL # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10472c5f :  # ADD BYTE PTR DS:[EDX+10],CL # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10472c60 :  # DEC EDX # ADC BL,AL # PUSH EBP # MOV EBP,ESP # MOV EAX,DWORD PTR SS:[EBP+8] # MOV DWORD PTR DS:[1049D9E4],EAX # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10472c61 :  # ADC BL,AL # PUSH EBP # MOV EBP,ESP # MOV EAX,DWORD PTR SS:[EBP+8] # MOV DWORD PTR DS:[1049D9E4],EAX # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10472c63 :  # PUSH EBP # MOV EBP,ESP # MOV EAX,DWORD PTR SS:[EBP+8] # MOV DWORD PTR DS:[1049D9E4],EAX # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10472c64 :  # MOV EBP,ESP # MOV EAX,DWORD PTR SS:[EBP+8] # MOV DWORD PTR DS:[1049D9E4],EAX # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10472c66 :  # MOV EAX,DWORD PTR SS:[EBP+8] # MOV DWORD PTR DS:[1049D9E4],EAX # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10472c67 :  # INC EBP # OR BYTE PTR DS:[EBX+1049D9E4],AH # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10472c68 :  # OR BYTE PTR DS:[EBX+1049D9E4],AH # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10472c69 :  # MOV DWORD PTR DS:[1049D9E4],EAX # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1048ac79 :  # INC EBP # OR BYTE PTR DS:[EBX+23D1F7CB],CL # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048ac7a :  # OR BYTE PTR DS:[EBX+23D1F7CB],CL # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10487cbf :  # POP EDI # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10487cc0 :  # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10473cc1 :  # ADD DWORD PTR DS:[EAX],4 # MOV EAX,DWORD PTR DS:[EAX] # MOV EAX,DWORD PTR DS:[EAX-4] # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048bcc2 :  # INC EBP # OR AL,0D9 # INS DWORD PTR ES:[EDI],DX # OR AL,0F # MOV EDI,E58BFC45 # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047dd41 :  # ADC BH,BH # ADC EAX,<&KERNEL32.HeapSize> # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10472219 :  # AND AL,BYTE PTR DS:[EDI+10] # CMP AL,22 # INC EDI # ADC BYTE PTR DS:[EAX+22],DL # INC EDI # ADC BYTE PTR DS:[EBX+5E0C2444],CL # POP EDI # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1047dcc4 :  # MOV ECX,DWORD PTR SS:[EBP+8] # AND EDX,EAX # AND ECX,DWORD PTR SS:[EBP+C] # OR EDX,ECX # MOV DWORD PTR DS:[1049D200],EDX # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048bcc5 :  # INS DWORD PTR ES:[EDI],DX # OR AL,0F # MOV EDI,E58BFC45 # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10476ca1 :  # ADC EAX,83000002 # LES EDX,FWORD PTR DS:[ESI+ESI*8] # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10476ca2 :  # ADD AL,BYTE PTR DS:[EAX] # ADD BYTE PTR DS:[EBX+C3F614C4],AL # OR BYTE PTR SS:[EBP+EBX-A],DH # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10476ca4 :  # ADD BYTE PTR DS:[EBX+C3F614C4],AL # OR BYTE PTR SS:[EBP+EBX-A],DH # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10486ca5 :  # FSUB QWORD PTR DS:[ESI+3B] # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10476ca6 :  # LES EDX,FWORD PTR DS:[ESI+ESI*8] # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10476ca7 :  # ADC AL,0F6 # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047221c :  # CMP AL,22 # INC EDI # ADC BYTE PTR DS:[EAX+22],DL # INC EDI # ADC BYTE PTR DS:[EBX+5E0C2444],CL # POP EDI # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10476caa :  # OR BYTE PTR SS:[EBP+EBX-A],DH # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047dcc7 :  # AND EDX,EAX # AND ECX,DWORD PTR SS:[EBP+C] # OR EDX,ECX # MOV DWORD PTR DS:[1049D200],EDX # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047dcc9 :  # AND ECX,DWORD PTR SS:[EBP+C] # OR EDX,ECX # MOV DWORD PTR DS:[1049D200],EDX # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048bcca :  # CLD # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047a220 :  # INC EBX # PUSH EBP # MOV EBP,ESP # MOV EAX,DWORD PTR SS:[EBP+8] # MOV DWORD PTR DS:[1049E400],EAX # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10484cc2 :  # INC EBP # CLC # POP ECX # POP ESI # POP EDI # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10484cc3 :  # CLC # POP ECX # POP ESI # POP EDI # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10484cc4 :  # POP ECX # POP ESI # POP EDI # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10484cc5 :  # POP ESI # POP EDI # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10484cc6 :  # POP EDI # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10484cc7 :  # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10484cc8 :  # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047dccc :  # OR EDX,ECX # MOV DWORD PTR DS:[1049D200],EDX # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047a222 :  # PUSH EBP # MOV EBP,ESP # MOV EAX,DWORD PTR SS:[EBP+8] # MOV DWORD PTR DS:[1049E400],EAX # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047a223 :  # MOV EBP,ESP # MOV EAX,DWORD PTR SS:[EBP+8] # MOV DWORD PTR DS:[1049E400],EAX # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047dcce :  # MOV DWORD PTR DS:[1049D200],EDX # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10484c15 :  # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1047a225 :  # MOV EAX,DWORD PTR SS:[EBP+8] # MOV DWORD PTR DS:[1049E400],EAX # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047a226 :  # INC EBP # OR BYTE PTR DS:[EBX+1049E400],AH # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10473cd1 :  # ADD DWORD PTR DS:[EAX],4 # MOV EAX,DWORD PTR DS:[EAX] # MOV AX,WORD PTR DS:[EAX-4] # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10472ce8 :  # MOV AL,BYTE PTR DS:[8300002F] # LES EDX,FWORD PTR DS:[EAX] # POP ESI # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10472ce9 :  # DAS # ADD BYTE PTR DS:[EAX],AL # ADD ESP,10 # POP ESI # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10472cea :  # ADD BYTE PTR DS:[EAX],AL # ADD ESP,10 # POP ESI # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047a227 :  # OR BYTE PTR DS:[EBX+1049E400],AH # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10472ced :  # LES EDX,FWORD PTR DS:[EAX] # POP ESI # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047d4be :  # ADD BYTE PTR DS:[EDI+EAX-75],DH # DEC EBP # CLC # AND DWORD PTR DS:[ECX+70],FFFFFFFD # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10484cf3 :  # ADC AL,5D # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047ecf9 :  # OR AL,CH # POP EDX # POP ES # ADD BYTE PTR DS:[EAX],AL # ADD ESP,14 # POP EDI # POP ESI # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047ecfb :  # POP EDX # POP ES # ADD BYTE PTR DS:[EAX],AL # ADD ESP,14 # POP EDI # POP ESI # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047ecfc :  # POP ES # ADD BYTE PTR DS:[EAX],AL # ADD ESP,14 # POP EDI # POP ESI # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047ecfd :  # ADD BYTE PTR DS:[EAX],AL # ADD ESP,14 # POP EDI # POP ESI # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047ecfe :  # ADD BYTE PTR DS:[EBX+5E5F14C4],AL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10473cd5 :  # ADD BYTE PTR DS:[ESI-75],AH # INC EAX # CLD # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047ed00 :  # LES EDX,FWORD PTR DS:[EDI+EBX*2] # POP ESI # POP EBP # RETN    ** [test.exe] **   |  null {PAGE_EXECUTE_READ}
0x1047ed01 :  # ADC AL,5F # POP ESI # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10472d03 :  # OR BYTE PTR DS:[EBX+C815FFF0],CL # ADD BYTE PTR DS:[EDX+10],CL # MOV DWORD PTR DS:[1049D9E4],EAX # MOV EAX,ESI # POP ESI # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10475cd6 :  # ADC BYTE PTR DS:[EAX],AL # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10472d09 :  # ADD BYTE PTR DS:[EDX+10],CL # MOV DWORD PTR DS:[1049D9E4],EAX # MOV EAX,ESI # POP ESI # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10472d0a :  # DEC EDX # ADC BYTE PTR DS:[EBX+1049D9E4],AH # MOV EAX,ESI # POP ESI # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10472d0b :  # ADC BYTE PTR DS:[EBX+1049D9E4],AH # MOV EAX,ESI # POP ESI # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10472d0c :  # MOV DWORD PTR DS:[1049D9E4],EAX # MOV EAX,ESI # POP ESI # POP EBP # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10484d0e :  # ADC AL,5D # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1048822d :  # ADD BYTE PTR DS:[EBX+5F5E10C4],AL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048922e :  # AND CL,DL # DEC ECX # ADC BYTE PTR DS:[EDI],CL # MOV BH,4 # DEC EAX # AND EAX,103 # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048822f :  # LES EDX,FWORD PTR DS:[EAX] # POP ESI # POP EDI # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10489230 :  # DEC ECX # ADC BYTE PTR DS:[EDI],CL # MOV BH,4 # DEC EAX # AND EAX,103 # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047ad27 :  # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048b232 :  # OR BYTE PTR DS:[EAX],AL # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1048b1ea :  # ADD BYTE PTR SS:[EBP+EAX+D],DH # ADD BYTE PTR DS:[EAX],AL # ADD AL,0 # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047d4c1 :  # MOV ECX,DWORD PTR SS:[EBP-8] # AND DWORD PTR DS:[ECX+70],FFFFFFFD # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10488d4b :  # MOV DWORD PTR DS:[EBX+8],EDX # POP EDI # POP ESI # MOV WORD PTR DS:[EBX+A],AX # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10488d4c :  # PUSH EBX # OR BYTE PTR DS:[EDI+5E],BL # MOV WORD PTR DS:[EBX+A],AX # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10488d4d :  # OR BYTE PTR DS:[EDI+5E],BL # MOV WORD PTR DS:[EBX+A],AX # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10488d4e :  # POP EDI # POP ESI # MOV WORD PTR DS:[EBX+A],AX # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10488d4f :  # POP ESI # MOV WORD PTR DS:[EBX+A],AX # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10488d50 :  # MOV WORD PTR DS:[EBX+A],AX # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10488d51 :  # MOV DWORD PTR DS:[EBX+A],EAX # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10484d53 :  # ADC AL,5D # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10488d54 :  # POP EBX # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10488d55 :  # MOV ESP,EBP # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10472d61 :  # PUSH 1A # POP EAX # POP ESI # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1048538f :  # ADD BYTE PTR SS:[EBP+EAX-18],DH # SAHF # ADD BYTE PTR CS:[EAX],AL # FCLEX # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x10484d6e :  # ADC AL,5D # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x10476d78 :  # INC DWORD PTR SS:[EBP+F62378C9] # RETN    ** [test.exe] **   |  ascii {PAGE_EXECUTE_READ}
0x1047ad88 :  # AND DWORD PTR DS:[ESI+1C],0 # POP ECX # AND DWORD PTR DS:[ESI+C],0 # MOV EAX,EDI # POP EDI # POP ESI # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047ad8b :  # ADD BYTE PTR DS:[ECX-7D],BL # OR AL,0 # MOV EAX,EDI # POP EDI # POP ESI # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
0x1047ad8c :  # POP ECX # AND DWORD PTR DS:[ESI+C],0 # MOV EAX,EDI # POP EDI # POP ESI # POP EBP # RETN    ** [test.exe] **   |   {PAGE_EXECUTE_READ}
